Q21_rep1	Q21_rep2	Q21_rep3	Q107_rep1	Q107_rep2	Q107_rep3	Q107CI_rep1	Q107CI_rep2	Q107CI_rep3	Q107CI_rep4
0,4944		0,28024	0,4064	0,77815	0,8673	0,45892	0,55884	0,22069	0,72756
0,14073		0,74069	0,75351	0,42417	0,51049	0,4064	0,45128	0,17856	0,72071
0,68174		0,65834	0,76205	0,8907	0,85077	0,47854	0,65702	0,46124	0,76342
0,75268		0,64658	0,67679	0,8443	0,98156	0,49675	0,75412	0,4896	0,87341
0,50403		0,631	0,60843	0,75262	0,30304	0,67147	0,83671	0,56652	0,91146
0,84973		0,75196	0,75626	0,77658	0,40325	0,54693	0,70002	0,97	0,86596
0,57431		0,80842	0,3926	0,80941	0,77361	0,59311	0,64901	0,73167	0,90665
0,39373		0,52875	0,3838	0,41008	0,5955	0,37399	0,58687	0,75899	0,73861
0,3533		0,46779	0,39235	0,58116	0,93356	0,33527	0,48623	0,66107	0,82839
0,48227		0,92012	0,88562	0,65391	0,87805	0,56577	0,53545	0,59895	0,82519
0,47254		0,72218	0,50995	0,51517	0,41525	0,34944	0,48955	0,49623	0,72595
0,76513		0,79155	0,87927	0,57481	0,79404	0,69129	0,45975	0,71314	0,59451
0,69919		0,70954	0,58415	0,62054	0,86537	0,46624	0,44683	0,35366	0,64291
0,49306		0,86534	0,65426	0,9646	0,61748	0,61179	0,40686	0,044819	0,57919
0,49033		0,45531	0,7458	0,52555	0,55425	0,91308	0,39473	0,9334	0,5869
0,44036		0,41068	0,82896	0,54074	0,34046	0,54917	0,88628	0,47358	0,64228
0,49493		0,39601	0,81347	0,76751	0,71081	0,71938	0,77569	0,47384	0,85218
0,45624		0,34795	0,69617	0,5931	0,65956	0,60001	0,28764	0,73165	0,72929
0,49794		0,43695	0,35004	0,65239	0,46574	0,61616	0,54644	0,54629	0,63611
0,50359		0,51182	0,63381	0,7383	0,68611	0,84612	0,63765	0,79462	0,63493
0,43758		0,83259	0,79679	0,78848	0,5678	0,85011	0,72856	0,89261	0,60521
0,51637		0,33213	0,96702	0,73065	0,51079	0,84834	0,73664	0,044936	0,57531
0,7221		0,62689	0,90492	0,77391	0,52066	0,7711	0,6644	0,82709	0,38646
0,88972		0,62404	0,63744	0,64065	0,51506	0,72888	0,71015	0,42784	0,32538
0,75993		0,64766	0,90095	0,72838	0,54529	0,67648	0,43941	0,21337	0,30184
0,6622		0,58022	0,58742	0,66316	0,57376	0,47002	0,26483	0,60855	0,32803
0,72428		0,80155	0,81614	0,35327	0,64741	0,42842	0,98857	0,48676	0,40535
0,87418		0,66936	0,74381	0,85592	0,74764	0,38994	0,95032	0,46039	0,17816
0,82046		0,55459	0,64759	0,7919	0,74291	0,21632	0,84616	0,42807	0,2991
0,94489		0,53186	0,72887	0,41001	0,82125	0,18019	0,75385	0,46397	0,24537
0,49585		0,5372	0,81414	0,82513	0,50801	0,67604	0,94111	0,42597	0,38291
0,62264		0,66155	0,7926	0,67755	0,94595	0,13262	0,37449	0,7322	0,33854
0,84921		0,66889	0,74315	0,80217	0,58803	0,1466	0,7711	0,29516	0,60894
0,75721		0,3955	0,82393	0,7454	0,94826	0,54677	0,78746	0,72161	0,69119
0,64057		0,39919	0,88835	0,47218	0,50361	0,24736	0,74751	0,72026	0,72524
0,73119		0,3616	0,8029	0,40692	0,7496	0,35563	0,66602	0,78459	0,84527
0,87507		0,23924	0,73274	0,53229	0,67698	0,56481	0,48608	0,89523	0,93349
0,64887		0,25869	0,55541	0,79497	0,53711	0,71997	0,49573	0,71107	0,55277
0,61795		0,60647	0,47204	0,93803	0,52935	0,7137	0,90386	0,57708	0,59663
0,69472		0,61595	0,74107	0,72772	0,55689	0,6782	0,79118	0,44655	0,44161
0,8195		0,71353	0,79696	0,75988	0,73287	0,54559	0,70195	0,69634	0,40576
0,66517		0,26408	0,81746	0,73055	0,18409	0,49628	0,67051	0,47104	0,49791
0,62303		0,15811	0,53164	0,15372	0,65394	0,54956	0,5883	0,36555	0,48857
0,67051		0,16247	0,46851	0,74661	0,78189	0,66661	0,56645	0,34013	0,50062
0,64151		0,25774	0,58547	0,72419	0,90682	0,62048	0,4683	0,38347	0,82859
0,65177		0,86865	0,65666	0,87293	0,89563	0,74138	0,47915	0,66281	0,11098
0,68271		0,17779	0,57198	0,9317	0,76097	0,88051	0,44268	0,24128	0,55132
0,71073		0,92533	0,71294	0,79938	0,82305	0,70219	0,72	0,63944	0,3303
0,84346		0,57684	0,54898	0,77952	0,64248	0,74716	0,85143	0,39881	0,38294
0,67646		0,98474	0,19812	0,47208	0,70007	0,84101	0,9169	0,8934	0,97235
0,66329		0,94384	0,79648	0,87089	0,74872	0,94379	0,89179	0,65046	0,52084
0,65988		0,67238	0,86984	0,78111	0,8371	0,56929	0,90455	0,52001	0,36386
0,50113		0,81629	0,64192	0,94871	0,79963	0,88594	0,66692	0,57396	0,67058
0,50085		0,87089	0,73909	0,63301	0,84032	0,79027	0,85325	0,90803	0,79091
0,55866		0,90383	0,68605	0,52024	0,76977	0,47869	0,47817	0,67106	0,92632
0,43374		0,70241	0,6763	0,4406	0,3825	0,87505	0,5655	0,20826	0,90027
0,84144		0,6346	0,68927	0,40031	0,28842	0,6145	0,71838	0,35211	0,82709
0,77532		0,52321	0,61906	0,59958	0,62357	0,57784	0,6345	0,8134	0,86123
0,73173		0,44704	0,86272	0,43124	0,37686	0,61032	0,55502	0,75906	0,48684
0,7328		0,3798	0,67196	0,38091	0,55722	0,61802	0,2775	0,81645	0,42835
0,6064		0,43854	0,85102	0,31558	0,45455	0,18159	0,66221	0,73305	0,75828
0,57322		0,52366	0,84864	0,46062	0,31143	0,31865	0,36308	0,61488	0,63164
0,51663		0,76151	0,91428	0,57543	0,29814	0,33515	0,56287	0,54096	0,52301
0,41003		0,53455	0,797	0,55557	0,80148	0,73686	0,32513	0,67415	0,58653
0,47616		0,44625	0,48907	0,55118	0,44263	0,63904	0,20725	0,71881	0,70131
0,3199		0,3824	0,62975	0,68895	0,33753	0,93846	0,62996	0,46558	0,81122
0,46533		0,36114	0,54475	0,79156	0,3495	0,80151	0,90491	0,66559	0,88613
0,39805		0,22718	0,83869	0,57915	0,45461	0,6167	0,47107	0,80565	0,92469
0,41529		0,40049	0,86418	0,70444	0,6288	0,91292	0,7963	0,8307	0,9041
0,45757		0,29384	0,82014	0,83217	0,60551	0,83368	0,63016	0,82397	0,90775
0,4681		0,39408	0,46825	0,7742	0,7244	0,51394	0,8651	0,81073	0,88854
0,55374		0,49128	0,60318	0,74078	0,67176	0,49414	0,54216	0,69778	0,88538
0,64708		0,50348	0,70929	0,71116	0,78143	0,47684	0,68089	0,64575	0,83508
0,60856		0,61687	0,6736	0,47363	0,35072	0,84399	0,54948	0,58555	0,80656
0,65641		0,61706	0,59969	0,90032	0,22842	0,39965	0,19296	0,4685	0,66042
0,70204		0,72575	0,64953	0,90938	0,17789	0,55258	0,60113	0,58403	0,7365
0,79415		0,82705	0,8447	0,54998	0,59771	0,54806	0,63572	0,5098	0,74305
0,78965		0,90457	0,75325	0,76364	0,91708	0,53248	0,69014	0,74481	0,77315
0,66996		0,98239	0,94934	0,77568	0,80899	0,33102	0,3406	0,83245	0,78125
0,6542		0,76979	0,33828	0,74342	0,61154	0,39203	0,28643	0,84158	0,16071
0,74898		0,38136	0,23795	0,69172	0,89162	0,08542	0,47829	0,54618	0,69966
0,63618		0,46155	0,16295	0,57441	0,57128	0,41653	0,7139	0,65801	0,79286
0,60503		0,29106	0,16453	0,41838	0,90447	0,48323	0,69338	0,59508	0,70697
0,77355		0,47317	0,47943	0,35181	0,51274	0,56902	0,64029	0,59928	0,29516
0,48746		0,69042	0,50851	0,49351	0,47007	0,28427	0,49584	0,46397	0,89744
0,40226		0,94615	0,69094	0,39347	0,71639	0,45325	0,88268	0,824	0,2509
0,68639		0,89646	0,60539	0,32264	0,77563	0,63774	0,88417	0,74531	0,75591
0,63912		0,63694	0,5192	0,26095	0,76844	0,18152	0,80794	0,89655	0,872
0,69321		0,54825	0,50166	0,4551	0,56759	0,54438	0,81918	0,38451	0,91069
0,63738		0,50627	0,57964	0,47709	0,66874	0,37566	0,82297	0,74075	0,66824
0,5372		0,69952	0,52109	0,51479	0,7054	0,59384	0,56912	0,8426	0,53587
0,48383		0,6567	0,67429	0,55436	0,486	0,49838	0,82436	0,40057	0,67443
0,8215		0,75592	0,64122	0,30743	0,40952	0,5942	0,57772	0,67217	0,92723
0,89191		0,83714	0,52254	0,3895	0,29412	0,54693	0,40926	0,76287	0,68754
0,67164		0,95114	0,66756	0,62548	0,79349	0,90806	0,53836	0,76906	0,84156
0,81179		0,37441	0,5916	0,62517	0,77383	0,59619	0,48324	0,66572	0,73536
0,80812		0,61608	0,49416	0,52377	0,6684	0,54529	0,55432	0,65599	0,81813
0,89117		0,53189	0,4692	0,7115	0,71487	0,56824	0,60797	0,62292	0,54744
0,7657		0,63803	0,50767	0,75708	0,65569	0,735	0,61428	0,56432	0,577
0,54348		0,61826	0,79541	0,85642	0,59495	0,90371	0,48046	0,70068	0,49884
0,43637		0,57768	0,7142	0,39812	0,67011	0,9127	0,86437	0,52449	0,75002
0,41047		0,55042	0,71276	0,70382	0,69734	0,91801	0,44379	0,74128	0,36044
0,42311		0,7253	0,82957	0,66393	0,74536	0,82259	0,87886	0,71531	0,47342
0,45348		0,50872	0,5793	0,3964	0,75676	0,67468	0,41495	0,75154	0,58661
0,41185		0,32772	0,49363	0,61948	0,83861	0,66351	0,40492	0,65623	0,31918
0,6309		0,64022	0,65674	0,70604	0,76861	0,75026	0,40595	0,60462	0,22528
0,75383		0,45221	0,46236	0,7683	0,95156	0,77533	0,42889	0,72401	0,19631
0,80607		0,84492	0,65479	0,71444	0,81534	0,94846	0,41796	0,56565	0,3326
0,48261		0,60626	0,61754	0,68785	0,86073	0,9098	0,54407	0,66315	0,90101
0,87026		0,6715	0,53954	0,51284	0,67755	0,66403	0,72796	0,72788	0,76904
0,7318		0,61451	0,58036	0,44583	0,89669	0,52832	0,6303	0,54273	0,70238
0,6673		0,81296	0,59325	0,36433	0,41864	0,38022	0,23545	0,86443	0,87913
0,71065		0,82267	0,62752	0,39547	0,73619	0,26519	0,75859	0,63046	0,86409
0,60024		0,70441	0,71823	0,65187	0,83695	0,82897	0,91022	0,49425	0,60627
0,63269		0,59903	0,73207	0,88308	0,66298	0,33064	0,84709	0,64455	0,6711
0,80135		0,61021	0,75097	0,84738	0,65297	0,72791	0,2373	0,83969	0,6145
0,817		0,5558	0,54871	0,57448	0,61371	0,66546	0,80526	0,68369	0,52226
0,65032		0,48986	0,83433	0,36817	0,59312	0,23213	0,59791	0,43928	0,57623
0,90492		0,38903	0,4159	0,62796	0,34486	0,54392	0,88244	0,49986	0,58556
0,5672		0,39089	0,72374	0,60278	0,40064	0,32505	0,32981	0,73603	0,65306
0,48597		0,5211	0,92795	0,3132	0,50524	0,52156	0,75972	0,81252	0,38782
0,40273		0,58518	0,6149	0,24506	0,87397	0,46947	0,44349	0,53639	0,44282
0,065589		0,66542	0,65433	0,1748	0,81829	0,059342	0,46454	0,6213	0,64621
0,73807		0,69481	0,86643	0,37796	0,88525	0,14559	0,38346	0,74111	0,57559
0,45728		0,94061	0,69231	0,33133	0,86842	0,20898	0,32318	0,85103	0,85001
0,59034		0,34488	0,66673	0,83966	0,51319	0,23813	0,3946	0,93606	0,63536
0,64636		0,43299	0,61454	0,89788	0,79706	0,65162	0,44875	0,67652	0,72495
0,82285		0,53848	0,91127	0,53126	0,85137	0,34435	0,45766	0,51922	0,4
0,87482		0,73161	0,68018	0,64317	0,75186	0,44503	0,8579	0,55103	0,71214
0,61294		0,61495	0,91509	0,62553	0,75874	0,3718	0,48842	0,19286	0,87524
0,53414		0,48441	0,75632	0,5668	0,71336	0,80522	0,69707	0,18988	0,76909
0,75279		0,50528	0,72943	0,52693	0,57535	0,63464	0,65034	0,27439	0,76328
0,48938		0,48027	0,64531	0,66414	0,84514	0,8721	0,56691	0,37408	0,67141
0,24482		0,24641	0,37322	0,76726	0,95022	0,72486	0,73209	0,53882	0,76637
0,82068		0,5382	0,50659	0,8738	0,56183	0,88705	0,68884	0,87216	0,51005
0,17381		0,80009	0,288	0,85118	0,51585	0,95729	0,62517	0,83576	0,62289
0,64998		0,77554	0,98224	0,72298	0,46682	0,74986	0,62054	0,72225	0,46854
0,76676		0,95109	0,9743	0,76769	0,45039	0,58828	0,47841	0,8389	0,45626
0,83972		0,44256	0,9598	0,63549	0,52204	0,57468	0,44657	0,56002	0,64525
0,85128		0,47931	0,72111	0,67637	0,2998	0,61948	0,72404	0,54167	0,52274
0,78353		0,59211	0,84186	0,71814	0,57562	0,3941	0,763	0,31574	0,45361
0,66313		0,45423	0,63639	0,92121	0,84167	0,18443	0,85893	0,27934	0,64292
0,83262		0,78056	0,54744	0,8474	0,96314	0,35097	0,93012	0,59719	0,8752
0,64226		0,68652	0,72968	0,81983	0,80523	0,48215	0,64468	0,68711	0,78689
0,89132		0,65544	0,45638	0,43722	0,83699	0,40684	0,51955	0,5697	0,79551
0,57895		0,57296	0,96607	0,54238	0,78796	0,38993	0,60161	0,62286	0,72731
0,53479		0,49612	0,91311	0,41814	0,80261	0,1426	0,74895	0,75466	0,65583
0,50421		0,47251	0,61078	0,52591	0,96347	0,2549	0,68585	0,92005	0,75729
0,40953		0,6143	0,58261	0,69903	0,57413	0,39248	0,78751	0,81764	0,55844
0,68628		0,82675	0,72071	0,78455	0,60446	0,29191	0,69315	0,59594	0,42757
0,69216		0,55337	0,31237	0,79418	0,81445	0,33017	0,69747	0,85682	0,56072
0,68825		0,46345	0,79747	0,47162	0,6456	0,5095	0,69522	0,76496	0,76413
0,43001		0,40159	0,58671	0,49962	0,73833	0,36413	0,72856	0,88787	0,72573
0,77082		0,34753	0,71686	0,65293	0,56901	0,48311	0,038999	0,71456	0,45634
0,48933		0,70512	0,78635	0,39789	0,45857	0,50317	0,65105	0,54175	0,54542
0,57929		0,20126	0,68317	0,79635	0,49671	0,77825	0,45991	0,73685	0,41911
0,69839		0,37719	0,88822	0,52838	0,62642	0,59776	0,44257	0,76093	0,55017
0,68547		0,48353	0,30162	0,87561	0,58739	0,65587	0,49149	0,69113	0,3821
0,69013		0,47166	0,31833	0,74932	0,58551	0,65212	0,64121	0,54874	0,42055
0,75817		0,11318	0,33971	0,9297	0,7321	0,76845	0,42143	0,25827	0,59423
0,69051		0,51401	0,45305	0,52295	0,62453	0,5685	0,46462	0,68026	0,41821
0,56617		0,068307	0,76786	0,50746	0,97367	0,57679	0,46644	0,67156	0,57128
0,78524		0,49586	0,93766	0,35406	0,8646	0,58652	0,55648	0,71416	0,30668
0,66		0,54513	0,67986	0,4283	0,9379	0,60531	0,6977	0,41577	0,27848
0,69009		0,492	0,97437	0,5988	0,66732	0,64299	0,79312	0,72918	0,803
0,76668		0,26944	0,67085	0,56577	0,76982	0,81558	0,82183	0,26944	0,68366
0,49732		0,58405	0,52939	0,65158	0,77463	0,5038	0,57897	0,74184	0,71577
0,48809		0,44323	0,31822	0,6961	0,71308	0,33149	0,70846	0,23977	0,69389
0,48103		0,30384	0,50095	0,76853	0,80505	0,33139	0,58873	0,90016	0,449
0,8113		0,42502	0,60661	0,5674	0,80583	0,32555	0,8105	0,47592	0,39731
0,87059		0,70961	0,69423	0,65569	0,88162	0,20348	0,70331	0,58493	0,11371
0,70367		0,37711	0,23003	0,34985	0,79392	0,3852	0,84788	0,85156	0,38081
0,68527		0,54846	0,68206	0,26608	0,70168	0,22347	0,46951	0,87773	0,52477
0,63958		0,5788	0,53428	0,34964	0,82854	0,017244	0,68925	0,042222	0,36645
0,66623		0,88046	0,58515	0,53148	0,80149	0,37609	0,24966	0,9703	0,28324
0,7106		0,61978	0,73218	0,60505	0,71089	0,60623	0,78811	0,76779	0,22676
0,86665		0,85274	0,81321	0,70537	0,94824	0,62436	0,40403	0,1838	0,24522
0,82696		0,83379	0,67896	0,6511	0,85968	0,80545	0,4996	0,68771	0,57197
0,87335		0,80948	0,71057	0,75043	0,70301	0,85867	0,64584	0,86817	0,41075
0,90217		0,59689	0,69173	0,3788	0,49354	0,54623	0,60975	0,39875	0,64894
0,74621		0,54157	0,2972	0,52438	0,61557	0,67625	0,54122	0,39741	0,56637
0,95706		0,88308	0,43284	0,4653	0,40604	0,55283	0,47009	0,41109	0,56862
0,6739		0,88635	0,61263	0,58213	0,58858	0,68299	0,023476	0,5219	0,55814
0,77072		0,86999	0,75304	0,62268	0,56946	0,41825	0,36823	0,75319	0,46187
0,82245		0,64929	0,86545	0,34221	0,51635	0,3937	0,29934	0,64555	0,65057
0,78941		0,81641	0,60954	0,73575	0,59722	0,80838	0,24382	0,53498	0,47056
0,54489		0,51606	0,58178	0,72817	0,7677	0,31158	0,61207	0,74751	0,48829
0,74608		0,55594	0,93954	0,7928	0,65425	0,33036	0,32931	0,84461	0,7012
0,8832		0,53901	0,58429	0,68573	0,65254	0,22852	0,40677	0,70808	0,75117
0,82058		0,4653	0,78273	0,28358	0,80477	0,59464	0,60791	0,68237	0,70145
0,58854		0,32221	0,78309	0,53682	0,7386	0,49329	0,70994	0,69133	0,58021
0,52069		0,72333	0,93793	0,6924	0,38225	0,19933	0,8147	0,62562	0,67844
0,49528		0,592	0,73193	0,20527	0,52941	0,15451	0,72276	0,67468	0,59713
0,62141		0,58517	0,66323	0,39449	0,55373	0,1829	0,86058	0,6441	0,60889
0,61747		0,79253	0,59326	0,42401	0,44727	0,611	0,90302	0,77095	0,56421
0,41276		0,78397	0,70895	0,79908	0,70585	0,88919	0,8211	0,74192	0,68724
0,72539		0,84331	0,55115	0,60373	0,60778	0,014779	0,88646	0,70285	0,76978
0,63679		0,93047	0,82809	0,60049	0,71008	0,43533	0,63164	0,95083	0,85252
0,59775		0,56566	0,50982	0,66659	0,72542	0,6465	0,80387	0,33882	0,95647
0,71711		0,52291	0,5689	0,88415	0,79902	0,24805	0,8508	0,6906	0,96931
0,69843		0,69285	0,28114	0,81863	0,79797	0,53278	0,84261	0,38512	0,96636
0,73152		0,69387	0,52606	0,57897	0,91218	0,1659	0,3177	0,8489	0,58647
0,71208		0,77122	0,53043	0,68226	0,958	0,32544	0,37704	0,72154	0,94775
0,84657		0,27164	0,41045	0,80421	0,57823	0,176	0,62872	0,51286	0,93777
0,85793		0,38945	0,69841	0,87679	0,48488	0,47266	0,71174	0,55663	0,39667
0,86488		0,80427	0,67977	0,48658	0,54921	0,72109	0,62661	0,83621	0,87865
0,82793		0,61872	0,83319	0,86171	0,48117	0,30511	0,61886	0,68612	0,8098
0,74967		0,60066	0,83144	0,60177	0,43878	0,70349	0,56701	0,742	0,84619
0,4254		0,57533	0,80995	0,82896	0,68686	0,39539	0,61849	0,30862	0,70509
0,57974		0,38349	0,78354	0,82152	0,61828	0,37971	0,78631	0,31259	0,53947
0,49899		0,3332	0,66898	0,7127	0,64808	0,43768	0,6636	0,5611	0,87534
0,46736		0,30666	0,6187	0,81235	0,59077	0,43164	0,82945	0,72937	0,42959
0,61767		0,42825	0,75458	0,65834	0,90316	0,48353	0,83287	0,18207	0,87535
0,68847		0,65793	0,7361	0,41402	0,55361	0,51	0,39177	0,59317	0,83698
0,87097		0,62444	0,53542	0,59355	0,90567	0,54823	0,34074	0,7376	0,71738
0,88528		0,7018	0,62144	0,53375	0,58088	0,77844	0,2772	0,42203	0,58278
0,71198		0,84183	0,5326	0,66326	0,55876	0,56662	0,57191	0,57474	0,94811
0,80154		0,94647	0,89335	0,4986	0,84433	0,89277	0,46623	0,35181	0,89279
0,53048		0,76129	0,72101	0,69068	0,91393	0,62819	0,74624	0,50608	0,74755
0,85515		0,69899	0,64156	0,33277	0,90098	0,74841	0,23462	0,79685	0,76504
0,78903		0,66862	0,57807	0,42733	0,56849	0,82215	0,065944	0,67839	0,6627
0,62872		0,58287	0,72298	0,18138	0,40667	0,61858	0,46283	0,67009	0,52415
0,45998		0,59761	0,81042	0,47324	0,90778	0,57102	0,27512	0,81468	0,48553
0,40793		0,69179	0,82228	0,48899	0,79276	0,35499	0,27006	0,6727	0,39311
0,58376		0,76997	0,82691	0,55842	0,79458	0,19733	0,77208	0,57237	0,53705
0,45986		0,83149	0,78636	0,4635	0,69017	0,69793	0,60121	0,3241	0,17166
0,13374		0,58706	0,77978	0,5173	0,80771	0,30617	0,6697	0,39495	0,069305
0,54097		0,5458	0,66299	0,69284	0,716	0,37337	0,83069	0,56393	0,67285
0,43196		0,22186	0,60065	0,6779	0,68359	0,67779	0,72741	0,46362	0,76041
0,66305		0,13134	0,79049	0,66639	0,63356	0,46452	0,56312	0,67715	0,63161
0,65809		0,55421	0,70317	0,8302	0,71816	0,74636	0,65959	0,69095	0,6969
0,54138		0,078702	0,56119	0,89285	0,65073	0,64734	0,57661	0,702	0,82614
0,60363		0,87275	0,59468	0,65404	0,55573	0,68715	0,30406	0,6666	0,84509
0,56805		0,85777	0,8518	0,77026	0,65377	0,51141	0,4042	0,56099	0,85214
0,5185		0,54379	0,42446	0,66668	0,652	0,47794	0,22253	0,51727	0,73145
0,43346		0,77816	0,54014	0,79701	0,79235	0,10736	0,49431	0,52416	0,87914
0,2325		0,24524	0,76916	0,70427	0,67476	0,56801	0,20896	0,61509	0,63035
0,85447		0,70786	0,72886	0,80481	0,79016	0,32952	0,73871	0,34171	0,83463
0,89851		0,22743	0,68871	0,7547	0,8876	0,53822	0,89351	0,47941	0,6815
0,62011		0,695	0,43157	0,67368	0,81109	0,4594	0,55586	0,043154	0,70966
0,44917		0,78501	0,58012	0,55889	0,85335	0,77032	0,69614	0,16667	0,13777
0,44721		0,78259	0,062452	0,74848	0,57017	0,38804	0,60686	0,27567	0,53865
0,37249		0,42458	0,67404	0,68649	0,47673	0,84087	0,46678	0,22527	0,4183
0,29982		0,21737	0,26348	0,80246	0,76262	0,21977	0,61449	0,22789	0,44121
0,38192		0,30022	0,92159	0,60061	0,66684	0,56724	0,5955	0,28716	0,62336
0,40801		0,49403	0,55139	0,54759	0,45563	0,729	0,35349	0,39495	0,54796
0,50765		0,85813	0,82629	0,71254	0,43166	0,37966	0,42791	0,5459	0,86737
0,57623		0,82787	0,56626	0,79925	0,91904	0,67951	0,29572	0,56183	0,53971
0,63427		0,94968	0,74376	0,51779	0,92512	0,49982	0,46379	0,89609	0,60211
0,59754		0,82829	0,81826	0,44763	0,89699	0,59717	0,31207	0,99016	0,79476
0,88779		0,80853	0,67303	0,70455	0,74208	0,63785	0,62771	0,8168	0,479
0,78498		0,89087	0,55537	0,7256	0,44555	0,67733	0,58714	0,65747	0,35711
0,501		0,78361	0,5917	0,43784	0,59832	0,67282	0,70892	0,52333	0,15957
0,638		0,66135	0,8663	0,55863	0,48329	0,67075	0,73184	0,37374	0,37672
0,38537		0,56149	0,90352	0,4741	0,34423	0,35724	0,75403	0,46485	0,28298
0,33403		0,76523	0,49637	0,32234	0,35791	0,83221	0,92972	0,71482	0,36704
0,64382		0,39134	0,66342	0,42158	0,42254	0,8449	0,75837	0,60128	0,44048
0,80947		0,53629	0,21337	0,37706	0,64982	0,43751	0,87516	0,80993	0,54514
0,7073		0,54795	0,47595	0,35483	0,83004	0,43872	0,59601	0,90646	0,72095
0,85337		0,95618	0,58274	0,48811	0,65331	0,63801	0,35145	0,58419	0,63938
0,86697		0,78055	0,62011	0,31565	0,9077	0,87028	0,72024	0,6467	0,32271
0,8649		0,2415	0,82895	0,69696	0,91695	0,5679	0,81213	0,66896	0,41205
0,88364		0,29641	0,93294	0,45986	0,77312	0,20509	0,90326	0,7009	0,56544
0,40272		0,27238	0,91334	0,19432	0,87632	0,26799	0,80398	0,67099	0,64318
0,67171		0,8781	0,24242	0,64172	0,86669	0,74003	0,72589	0,75615	0,53778
0,61179		0,93266	0,48975	0,45433	0,14715	0,61835	0,52689	0,52678	0,28866
0,70907		0,50516	0,53511	0,83047	0,79818	0,60148	0,51236	0,67183	0,3256
0,75144		0,34052	0,65964	0,63355	0,7084	0,47893	0,52907	0,88237	0,49689
0,75769		0,62089	0,85591	0,67421	0,76884	0,71334	0,74645	0,71162	0,27807
0,89893		0,96507	0,55233	0,72145	0,74372	0,37814	0,55385	0,65039	0,28609
0,41636		0,81573	0,48015	0,8526	0,56427	0,69756	0,63093	0,71999	0,62507
0,44092		0,87079	0,54027	0,48881	0,59892	0,55248	0,67786	0,57954	0,8181
0,83423		0,68249	0,51383	0,47964	0,89524	0,52201	0,77757	0,48663	0,40345
0,80359		0,70878	0,64439	0,60198	0,72315	0,46602	0,70015	0,47817	0,29478
0,8176		0,64795	0,79935	0,39907	0,83746	0,46332	0,63989	0,44897	0,9116
0,79001		0,64193	0,8242	0,44485	0,68943	0,47351	0,77424	0,34993	0,098285
0,74686		0,78026	0,82003	0,44663	0,62248	0,48235	0,73422	0,6528	0,66471
0,70929		0,3888	0,51756	0,72886	0,88106	0,61282	0,84417	0,41395	0,64401
0,6017		0,97198	0,54915	0,67822	0,85348	0,25	0,41132	0,42703	0,28118
0,29019		0,68038	0,45298	0,92477	0,91527	0,55342	0,3412	0,57824	0,66965
0,64149		0,83199	0,85496	0,87519	0,93654	0,32503	0,68508	0,52983	0,71564
0,40398		0,81448	0,45425	0,56055	0,95514	0,28286	0,34462	0,62989	0,37225
0,54027		0,31453	0,46821	0,49172	0,79557	0,64427	0,64046	0,75894	0,77207
0,67672		0,66305	0,80707	0,81096	0,80942	0,84484	0,78067	0,71785	0,25677
0,80895		0,69423	0,064262	0,68702	0,65643	0,92968	0,33054	0,35355	0,68158
0,33179		0,69747	0,73839	0,55346	0,60059	0,76673	0,68569	0,78636	0,70568
0,60074		0,78527	0,57841	0,63441	0,71807	0,68254	0,33853	0,30452	0,63609
0,49456		0,75319	0,45662	0,54571	0,62525	0,93494	0,67626	0,64395	0,74537
0,63317		0,87485	0,87526	0,51605	0,6132	0,63725	0,67521	0,25653	0,62885
0,52951		0,74019	0,87217	0,28236	0,54202	0,58984	0,89001	0,46569	0,54291
0,44316		0,80597	0,81796	0,57145	0,62997	0,80217	0,83575	0,24927	0,61309
0,42273		0,36275	0,63761	0,54553	0,60103	0,81933	0,63567	0,25566	0,3059
0,39986		0,95495	0,6341	0,61359	0,74012	0,44205	0,61446	0,53617	0,82245
0,34835		0,55516	0,69884	0,48907	0,57031	0,43664	0,69612	0,67516	0,62169
0,4218		0,94791	0,74894	0,5379	0,59393	0,46877	0,58009	0,78085	0,92312
0,47807		0,46069	0,63281	0,73467	0,80324	0,37882	0,64629	0,35884	0,74324
0,47133		0,80674	0,6467	0,73432	0,75162	0,53892	0,55697	0,56009	0,77925
0,63596		0,69797	0,70345	0,75543	0,77332	0,5984	0,85176	0,89065	0,65008
0,60641		0,60385	0,86925	0,8136	0,71419	0,50386	0,57296	0,78661	0,74677
0,69074		0,73023	0,5511	0,61461	0,48578	0,58662	0,73183	0,52943	0,88117
0,75527		0,80227	0,64938	0,63303	0,57297	0,6083	0,80181	0,58833	0,57936
0,69721		0,82396	0,67601	0,55276	0,70382	0,49775	0,6608	0,56303	0,65193
0,67557		0,8838	0,84989	0,67255	0,56258	0,24986	0,82758	0,54859	0,75668
0,53992		0,97435	0,6571	0,66376	0,69584	0,67462	0,87485	0,84682	0,58526
0,63728		0,9512	0,73812	0,9609	0,66997	0,12138	0,87478	0,79236	0,74428
0,68091		0,8943	0,78961	0,59346	0,66261	0,28963	0,80291	0,73264	0,64219
0,46033		0,46538	0,61317	0,66189	0,74582	0,78874	0,82894	0,61862	0,73729
0,62891		0,44888	0,62055	0,60133	0,53198	0,55102	0,64115	0,45844	0,74843
